Label,Banglish
fear,amar poribarer songge ekebare mile geche kahini ta.sotji natok ta dekhe amar bu er jonjo aj boddo maya holo moner govir theke. ar kon din o amar jibon songgike koshto dibo na.
fear,fkirapul theke asar somoy hut kore ghumiye pori tar pore dekhi ke jen amar theke oke chiniye nicche sathe sathe take kol diye dei bolechil tumi dushcinta koro na kintu aj se nije thekei dure sore geche😅💔
fear,age bujhtam na gantar mane.. jokhon ghor theke dure thaka shuru korlam tokhni bujhlam.. shorir ta shiure uthe...osadharon ganta..
fear,kemon ekta choya lege jay mone... ganta shunlei... khubi poricit... khub apon kichu ache gantate....
fear,"kane hedfon,rume lait bondho,gan ta calu ufofof🌸 hajar bar shunle o purno hobe na ❤️🥀"
fear,"chotbelay gan ta shuntam valo lagto bole,, tokhon bujhi nai ganer laine thaka kotha gulor mane,, kintu ekhon ganta shunle vetor ta nara diye othe,, jibner sathe ghote jaoya kahinir mil ache bole"
fear,janina kemon jani gan ta shune nijer choley jaoya din er kotha kace uki mare😔💌
fear,"kmenter abchaya rekhe jacchi. hothat jodi karo laiker notifikeshne asa hoy ei komentobokse, tobe abar shei nikrishter smriti mone porbe😴😴"
fear,"mamato vaiyer biyete giyechilam bu niye asar pothe, prochondo brishti jhor garir vitre ei ganta maikrobase bajchil se kotha mone pore gel,"
fear,hthat kore ei ganta shunte mon ceyeche tai choley aslam amar moto  keu ki acho.2022
fear,"3 bochor pashapashi thekeo take cinte parlam na,, ekhno biye hoyni tobe asha chere diyechi, tobe amar ekhno mone hoy ami chara take onno keu tarco korbe eta pap ba onjay, islami bishbbidjalye kushtiya Bangladesh 🇧🇩🇧🇩"
fear,sultana tore chara baica thakata sombhob nare. ei duniya theke biday neoyar somoy hoye asteche.
fear,"ghrer bahire giye uthane chade, bose kheleito hoy bahire reshturente jabar ki dorkar risko niye 🥴😴😅😁🤷‍♀️"
fear,shekh hasinar songge kotha bola jabe tar mobile nambar ta diben take amar khub pryojon
fear,ghrer vitor thekei to puro desh take khaiye diche na jani ghorer bahir hile ki kore
fear,Awamilig sovanetri shekh hasina ke ek somoy valo manush vebe chi ekhon ar na. hefajoter mohasmabesh hajar hajar manush nihot korechen onar kothay pilkhanay bidiar bidroher onar jonjo hoyeche. ekhon onar potner jonjo sobodhorner sohjogita korte cai jonogon ke.
fear,"ei niuj kore apnara ki buijhaite caichen??? amader desheo emon niyom korar inggit korlen naki??? ei nirbacne ki na vot ache??? age chilo,, na vot calu koren amrao vot dibo,,"
fear,ar jodi 100 joner vot 1 jone diye dey tahole ki ki ain chil segulo ektu bolen😂😂😂
fear,"vot curi korar opradhe tader ki dondo deoya hobe,jodi cintati juktipurno hoy tahole tok sho kore janaben. ekjon bekti bangladesher gonotontrke hotja korechen. ebong tar voy gota Bangladesh kapche, shei bjoktiti ke. kuij? asha kori sothik uttorti jonogon dibe."
fear,ei baro jodi Awami league sorkar khomta niye ney tahole hasina ei ainta korte deri korbe na ote amra sadharon jonogon sob somoy sabdhane thaki
fear,vot dibo kake vot dileo pas na dileo pas e rokom niyom nei kothao jor kore ekela nirbacon korle fashi hobe tar.
fear,"2014 ebong 2018 saler vot je prohosner nirbacon hoyechil tar karne 2024 saler nirbacne vot na deoya manusher asthar karon hoye dariyeche, 14-18 saler voter odhikar kivabe ferot pabe jonogon."
fear,"Awamilig + Awamilig = Awamilig,doli to 1ti (eknayok tonto hasinar mont) varot pujari hasina muslim biddeshi,,,,hasina 1bar khomta theke namle 100 bochreo khomtay aste parbe na tai moron kamor diye ache tobe ar beshi nai or khomta or poton oti nikte,,,,,,,,,,,,,,,"
fear,ekhon ei songbad ken niuj kora holo? mone rekho jonogonke voy dekhiye tomra jei khela khelte caitacho egulor sob pai tu pai tomader hisab gunte hobe! mone rekho
fear,ei sokol deshe ki dami nirbacon hoy? je ekodliy koyek jon vote darabe. tader moddhe theke prarthi beche nite hoy? ei desheto uttor koriyar moto  obostha hote jacche.
fear,"ei sontasira Awamilik kore jate kore oprad kore bacte pare,kintu Awamilik kauke emon korte bole na ami mone kori"
fear,aiyame jahiliya o pas katiye geche bangladesher Mujib nobir umomotra ! eder moha bipod opekka korche !!!!!!!!
fear,bepar ta nirpekho bhabe todonto kora hok vuktvugikeo subidhar mone hocche na .ekhane aro kichu bepar ache . beta vara niye mebi barioyalake jbalaiche onek .
fear,ei bishbbidjaloy shera bishbbidjalyer talikay ki kore asha kora jay? ei bishbbidjaloy nishiddho je hocche na etai to beshi.
fear,"je bekti koljan o sotkajer suparish korbe, se ta theke ongosh pabe ebong je bekti okoljan o osotkajer suparish korbe, se ta theke ongosh pabe. ar allah‌ sob jiniser prti nojor rakhen."
fear,ekta manusik rogike folao kore prcar korche sob midiya.tran- s isjuke normalij kore somkamita boidh korar bishal ejenday nemeche era. ekhni soceton na hole e desher vobishjot ondhkar.
fear,"eta ekta fetna, ei fetna theke amader pran priy shroddhey chot bor bhai  bonder ke Allah jen hefajot koren, ar sokler poribarke bolchi , chelederke , cheleder poshak poraben, ar meyederke , meyeder poshak poraben,"
fear,ei pap gulo jara choracche amader desh ke dhbongser dike niye jacche Allah apni taderke dhbongos kore din
fear,"evabe jendar poriborton kora onucit, tar dhoirjo dharon kora ucit chil, ebong nijer hormon songokranto cikitsa neya ucit chil. nari jati mayer jati,protjokke tar sbiy jendarer prti somman rakha ucit."
fear,beta tui muslim hoye paper kaj korechis . allahor gojob porbe. allahur kache maf cao . eta mone hoy keyamter alamot.
fear,"egulo chot khat fitna. apnara esob niuj ba ghotna shunle keu hasahasi ba ojacit komento kora theke birot thakun, allahor sahajjo can beshi beshi. apni ba ami esber jnan rakhina ekmatro allahi sob jnan rakhen. tai amra jen amader joban dara kon bhul na kore boshi kheyal rakhi."
fear,"Allah jei jorayu diyeche, meyeder shorirer ja proyojon sob chil sheta kivabe opareshon kore cenjo kora jay? purusher sobkichu kivabe diye dilo? Allah maf koruk. amader ei sob thekei amar dure rakhuk."
fear,shudhu matro somkami monovab coritartho korar jonjo Allah niym biruddho kaj . meye hoye meyer prti asokto. sorbshesh nijeke purushe rupantrit. astagfirullah. se rokom onek cheleo ase je tras jendar kore meye hoyeche Allah amader sobaike hefajot korun ei sob fitna theke.
fear,"janina tomar jayga kothay hobe marar pore, tobe somoy ekhno ache, jodi Allah paker kache, valo kore caite paro, tahole hoyto, Allah pak tomake maf kore dite pare"
fear,ei shei fitna... fitnay borbortar jug........???? protjek nobi (a.) ei fetnar kothay unader ummotke shonaten... koto bor maper fetna.....! astagfirullah hallaji la ilaha illa huyal haiyul kbaiyum oyatubu ilaihi.... allahumma inni aujubika min fitna til mosih dajjal....
fear,"sabalok hoyar por, jehetu minsotreshon shuru hoye giyechilo tokhni jhinukker vaba ucit chil,allah tomake meye hisebei duniyate enechen. tomar upor allahor gojob najil hoyeche,"
fear,"hormoner tarotom‍jer karne linggo poriborton hoy, kintu icche korei ki kokhono linggo poriborton kora jay??? ki sangghatik ghotna re baba!!! Allah rokkha  kor emon sob nafarmani theke"
fear,"nijeke jahannami hisabe toiri korechen tate allahor srishti o siddhanto konotai bhul proman hobe na,mritjur age nijer asol shorire firey jan,akhirat apnar asol jibon!"
fear,je allahke osontushti kore. Allah hedayet dan korun. amin. kintu ami eta bujhina je meye theke kivabe chele hoy? ar arekta meyeke biye korle to tara somkami chil 😂
fear,"allahor sima longghonkarider kothor shasti prodan korben, hayat thakte oti shighri purber meye obosthane firey jao"
fear,"esob hocche kiyamter alamot,ay Allah amader protjek muslim nornarike esob allahor naformani theke hefajot korun. amin."
fear,"apni ekta meyer preme pore et kichu korlen.kintu, je Allah apnake srishti korlen meye baniye tar sathe ki prtarna kora hoyni..!!hoyto allahor nakhoshei apnar tothakothito valobasay morica dhoreche.allah sokolke maf korun"
fear,vabchen ei rokom meye aktai nare bhai  ghore ghore ei vairach karon ki janen tar hatey ekta mising ache
fear,eropor 3y keu jodi jor kore othoba koushle oije oije omon kore tahole tokhon ki korbi???
fear,"apnar jodi iccha na thake tobe abdullah apnar kache ase ki vabe? apni shami charte cacchen ken? shami kharap, apnake mare? tahole chere din.ar jodi sbamir taka kom(apni cakri koren) ba sharirik okhom (bortmane cikitsa ache). du&#39;din por abdullah je apnake charbena emon nishcoyta ache?"
fear,apnara borjon korte bolchen kendre na gele sadharon manusher ki bipod sheta ki apnara janen je gunda bahini ki kore otjacar korbe sadharon manusher opor
fear,"vabtei obak lage jei senabahini afrikar bivinno deshe gonotontro prtishthar jonjo kaj, shei eki bahini nijer deshe gonotontro gola tipe hotja koreche.allah gojob poruk eder upor."
fear,"nirbacon thekate manush puriye hotja korchen ken ? amra ki 18 koti jontar majhe kauntebol ni ? kader jonjo apnader rajniti ? kader jonjo khomtay aste can apnara dui dol ? trene agun diye jake hotja korlen tar sontan poribar porijonderkeo hotja korlen. tara bece thakleo ekhon tara mrito jindalash. vot kendre je vaiti tar diutite chil paharadar hoye take hotja kore ki bujhate cailen ? jonogner khub kacher neta apnara ? hoy apnara ei deshtake du&#39;vage vag kore nijeder majhe vagbatoyara kore nin notuba 11 matrar vumikomper sathe eidesh theke onek kharaper sathe kichu val biday huk. prkriti tar nij shoktitei prtishodh nik. karma bole ekta kotha ache. ek dol lukiyei coragupta hamlai koruk ba khomtay thekei agun sontrasi koruk ei ovishap bortabe eideshtir jonjo eidesher sokler jonjo. opekkay thakun, ei salei 2024 ta dekhte paben. bollam to, onenononok kharaper sathe val kichu choley jak. jodi talopottir moto b-dbiptai nishcihno hoye jay to jak."
fear,ashun shobai mile ei nirbacon ke na boli tahole ei desh take bacate egiye ashun
fear,deshke gonotontro ene deoya o varter rahumukto kora sob bangladeshi nagrikder pobie dayitbo noy ki?
fear,"bangladesher gonotontrer purnogothner jonjo desher sokol deshopremik manusher ucit jar jar obosthan theke protibad kora,eta kon nirbacon na,asle jonogner trjakser taka opocoy kore jatir sathe sarkas kora hocche.je nirbacner rejalto age thekei jana,shudhumatro 7 tarikher por nam ghoshna kora hobe."
fear,"amar ma, jokhon rastai neme protibad kore bujhte hobe bipod shudhumatro amar mohollay na, amar desher upre thaba bosiyeche 😢😢😢"
fear,"inshaallah 7 tarikher nirbacne amader poribarer keu vot dite jabe na ebong elakar lokjon o jabe na. madaripur jela, dasar upjela"
fear,"senabahini borabor i jonogner bondhu tai asha,korchi e oboidh nirbacner madhjme eta noshto korben na"
fear,😏 brithai ceshta kora hocche karon amar mote amader bortman bangladeshe senabahini jatiy nirbacon borjon koranor ainogot kon odhikar nai
fear,ebar e-i somkami nirbacne amra keu jab na. ke ke amar sathe ekomot achen ???
fear,"mhascib jele ar ray saheba eto beshi mathe, ar ekti bipder inggit bohon korche bole mone hocche."
fear,inshaallah amra aro dhoirjo dhorbo tobuo vot dite jab na etai prothom kotha etai shesh kotha
fear,"nirbacne Awamilig haynar dolera ebong tader palit gunda police diye boro dhoroner nashoktar porikolpna korche, shobai sotorko thakun jar kache jaha kichu ache tai niye prostut thakun,nirbacne vot borjon korun,"
fear,"senabahinir kache akul abedon, amader deshta apnader hate, doya kore jonogner sathe prtarna korben na. apnader jonogon mon theke valobase,"
fear,ami India thike police bhai  der ke bolchi apnara apnader desh ke grih juddho hote bacan judi muslim hoye thaken Islam mane ki shanti
fear,desher manush ekhon senabahinir upor vorsa kore ache jodi senabahini bjoth hoy tahole edesher manushke rokkha  kora sombhob hobe na
fear,BNP sotorko na hole Awami sontrasi diye hotat kore jonogner upre akromon kore bnpr upre dosh capiye nibondhon batil korbe. obaidul kader boleche BNP hotat soshostro goshthi hoye jonogner upor akromon korbe. tai kothata prmanit 28 oktobrer ghotnai.
fear,vot borjon korun. oboidh nirbaconke na bolun. gonotontro firiye anar pothe vot borjon apnar shera prtishodh.
fear,amar porichito jara ache jara tader sobar mukhe ektai kotha votkendre jab na ei nirbacon manina.
fear,"sontrasbad, ugrbad, jonggibad o moulbad kormkande lipto BNP o tader dalalra desher anace kanace jotrototro sorbotro noirajjo, sohingosta, nashokta , orajokta, vangcur, ognisongjog, jbalao porao, sontrasbad, ugrbad, jonggibad o moulbad kormkande lipto hoye jonomne atongko choriye bishringkhol poristhiti toirir paytaray lipto hocche prtiniyt. sontrasi BNP o tader dalalder ontibilombe greftar kore kothor ainanug bjobostha grohner bikolpo nei jontar dabi."
fear,bhai  apni jodi sadharon lok thakten tobe ki mone koren apnar sathe et val acoron korot na. borong voy viti dekhat tateo kaj na hole apnake emon bhabe fasato ta apnar kolopnar baire tai shobai tader kache vitu.
fear,"basar pashei ekta thana ache, raterbela samne diye khub druto paro hoye jai karon ondhkare oder kormkando ondhkarer ceyeo kalo."
fear,"british bole ei sahosh dekhate perechen.osob police soman na,etai ashar kotha. sekhaneo bosh valo lok achen.jemon sorbojnab nur mohammod, hasan Mahmud khondkar ebong onek sarjento o konosteblo. tobe doihik o manusik priconodta chara pritibad korle lanchit hoyaar somvabna ujojol."
fear,"vai, apmi ekbar cokh bujhe thanda mathay vaben to. apni jodi british nagrik na hoten tahole ekhon apni kothay thakten. sahosh dekhate bollen, jodi 1% parsento o somvabna thakto bipode na porar tahole sahosh dekhano jet."
fear,apni janen british embasi apnake saporto dibe. ar bangladeshe jara bosbas kori tara cjalenjo evabe korle gum hojar somvabna ache sathe bonas hoyrani.
fear,"asle ekhane odhikangosh manush apnar jaygay nei. apni duyal sitijen, apnake haikmishon helpo korte badhjo ebong apni sathe sathe meil korechen, so apni dekhen amader pokhje ki ta somvob?"
fear,bhai  apnar nijero paoyar ache tai ora kompromaij korche amader moto sadharon manush hole esob kora sohoj na.
fear,"vai, apnar duyel sitijenship ebong british hai komishonke janiyechen, taropro valo tritmento pan nai. ar amra jara bangladesher nagrik tader belay je ki hoto ekbar vebe dekhen?"
fear,bhai  ekta somoy chil edesher manush onjayer biruddhe soccar vumika rekheche kintu shei kalcar ar ekhon nei! ekhon apni onjayer biruddhe protibad korte gele apnake gum-khun othoba hotja jekono ektar sommukhin hote hobe.
fear,"bhai  apni british haikmishne meil diya voy dekhaichen amara meil ki dibo. Bangladesh haikmishne, pulisher hedkoyatare, kothay dibo vai. ke porbe shei meil. dekhlento draivar ki hungkar dilo jen se di ai ji ja apnio prothome dhorte paren nai. amrato oikhane mamla khotami sathe somman haratam dui ekta kil, ghusio khetam fao. tai bangladeshe aoyaj tola sobar jonjo manay na."
fear,sir apni apnar paowa diye protibad korechen..ojodi amra sadharon manush hoye protibad kori thahle porinam kharap kore dibe..
fear,bangladeshi shobai jodi eivabe protibad kora shikhto tahole deshe onek kraim kome jet shobai voy pay ekjon protibad kora dekhe arekojner shikhbe shobai prtibadi ho. ta na hole emon ek somoy asbe je apnar hat theke apnar jinis chiniye niye jabe.
fear,"vaiya apnio ekjon khomtaban lok chilen bolei perechen,,, bat amra sadharon lok oijaygay thakle bokse dhukiye fonto niye nitoi + amakeo hoyto udhao kore felto."
fear,bhai  onjay er protibad korte to cai kintu amra to british nagrik na.apnar jaygay ami ba amar moto sadharon simit betner draivar jara tara hole etokhne koto ki hiya jaito ta ar bolar opekkha rakhena...
fear,apnar moto ader sokler jodi british pasporto thakto!! tahole cinta kortam. apnar deya buddhi shulne amader 14 gosthir khobor ache. tokon jodi brtene palay jai to brtish sorkar ki esailam dibe to??
fear,apni jodi british sitijen na hoten tahole apnar kopale dukho chil. sadharon manusher erokom protibad korata khubi bipodojonok.
fear,"onek bar dekhechi vidio ta, pore ki apnar sathe kichu hoyeche kina jati jante cay."
fear,garite khub beshi khoti hoyni. tobe samanjo bishoye apnar barabari beshi hoyeche. eksidento hotei pare.
fear,"assalamu alaikum, bhai  saheb, apnar moto  ekjon sahoshi manush bolei apni protibad kore apnar los aday korte perechen, okhane amar moto  sadharon manush hole, kon mamlay dhore niye jet sekhan theke chara pete koto taka khoroch hoto, ar setar jogan dite giye amake rinogrostho hote hoto, bhai  saheb, e obosthay amader moto  manush kondin protibad kora to durer kotha, okhan theke palate parle bece jab. dhonjbad."
fear,bhai  apnar moto  shobai to ar british sitijen na ba sobar soman paoyar thake na je apnar moto  etta rukhar sahosh pabe. apni sadharon nagrik hole etkhone mamla khaiten komopkkhe 4-5ta.
fear,"assalamu alaikum vai, apnar protibad somorthon kori kintu apni british sitijen na hole ar embasite meil na korle apnar o obostha amader sathe hor hamesha ja hoy tai hito! eitai amader bangladesher bastobta vai, dhonjbad bhai  valo thakben."
fear,sabdhan -apni jodi british haikmishne imeil na korten tahole shobai mile apnar pachoy gorom dim dhukaito.
fear,"apni jodi britishder kache nalish ta na diten ta ki hole janen oikhane onno kichu hote parto apni ektu vebe dekhen, sadharon jonogonke ki korte pare bujhe nen."
fear,bhai  apnar vagjo val je ayna ghore dhokar age british kaunsile phone korechilen.nahle mobailta nite parle kolla fote.
fear,bhai  apni british nagrik na hole ei janowar etkhone apnake tule niye jeye gum kore dit! era pakistani hanadar bahinir ceyeo borbor ebong nikrishto! ami nijeo ekjon duyel sitijen kintu eisob bibek borjit pranigulor karne deshe jete iccha korena. apnar osadharon komonsenso ar sotsahos dekhanor jonjo ovinondon. dutabase inoformod thakar karne era apnarke khun kore sohje hojom korte parbena - eta jane bolei apni bece gelen.
fear,dijital nirapotta ain shudhu prshason ebong sorkarer sarthe jonogner upor hatiyar hisebe bjobhar korar jonjo kora hoyeche .
fear,"bhai  , apnar jodi pichner shokti na thakto etkhone ar boktobbo rakhte parten na, onek rothi moharthike ora djamej kore diche. itihas hoye jeten jodi british kaunsilorke mel na korten. eta Bangladesh . eder sathei amader bosbas ."
fear,kichudin age gulistane majarer samne ekta pulisher gari jacchil tokhon tar samne ekta riksa chil shei sheta baray na dekhe police draivarta take pichon theke Dhaka diye fele dilo
fear,"asle apni british sitijen bolei aj sommaner songge bece gelen. kintu bakider gari jodi evabe lege jay tokhon kolpna koren ki hobe?? ar aslei bangladesher jekono pulisher gari khub rafli draiv kore, ken jani mone hoy ekhni lagiye diye ba mere choley jabe ekodhorner vitikor draiving kore, jeta difenser gari ke ekodom korte dekha jay na."
fear,bhai  apni i-meil korlen dekhe beche gechen. amader onno desher nagrikto nai amader rokkha  o nai.
fear,"bhai  apnio chot loker baccha gari calaile durghotna ghotte pare kichu holei vidio korte hobe,"
fear,"onjay er biruddhe ei rokom shokto vabei darate hobei,, karon joyo voy toti bipod, tai bukhe sahosh rekhe ei vair moto  shokto bhabe onjay er biruddhe darate hobe."
fear,ore vai... ke korbe prtibad??? apni britener nagrik. amra banggali. bolte gele pichner chal thakto na.
fear,bhai  apnar moto shobai protibad korte paren. karon shobai osob kuttader nirjatne kupkat hoye jay. ekhane apnar poriborte ami hole se nirghat amake bivinno dharar mamla fasato. sutrang ami amar nirjatner voye bishoyta emon hobe jen- ”baba vikkha caina tor kutta samla”.... etai Bangladesh
fear,"bhai  apni british sitijen,tai apni sahosh peyechen.apnar kichu hole british sorkar otisotbor bjobostha nibe.kintu amader sahajjo korar keu nai.amra mori ki baci e niye amader sorkarer kono mathabjtha nai.apnar jaygay onno keu jodi thakot, tar porinti onno kichu hoto.tai to aj amader desher shikkhito jub somaj desher unnoyne obodan na rekhe nijer odhikar niye bacar jonjo iurop, amerika pari jomacche."
fear,"apnake osongokhjo dhonjbad karon apni take voy na kore onjayer protibad korechen kintu apnar vagjo valo je british nagrik hote perechen hoyto shei subade Allah tayala apnake rokkha  korechen alhamdulillah, jodi aj amader moto sadharon manushera er protibad kortam hoyto jele othoba gum kora hoto ete kono sondeho nei."
fear,vaiya apni onjayer protibad korar pichone ekta bor bjakap peyechen tai apni hoyto onjayer protibad korte parchen kintu amader desher nagrik jara amra achi tara hoyto onjayer protibad korte gele hoyto kon jhamelay fele dibe tara apni british nagrik sitijen tai hoyto eta korte perechen
fear,apnar kopal valo bhai  je deshe pulishe ek jon mejor mere fele sekhane amra ki
fear,"thik korchen vai,amader ekhane pibiai movie ache,elakar vetre.on oye rut.se edik diye gari niye asbe onno keu oi rute baike ba rikshay aste laglo tader ghuriye nite hobe."
fear,bhai  apni baica gechen british sitijenship er jonjo . amra emon protibad korle gum hoye jaitam . aponrei gum koira dito khali bolchen je apni imel kore dichen .
fear,"d. fokhruddin ahomod sorkarer somoy jonogon tar sothik odhikar peyechilo. police jonogner kache matha not kore thakto. bangladeshe kono durniti, hotja, dhorshon chilo na. prtiti upjelay senabahini tohol dito. 2007 2008 ei duita bochor abar jodi amra firey petam kotoi na valo hoto."
fear,bhai  tader baper bap deshe thaken tai char pelen nile apnare potlar bjabsay fasiye bina aine collish mas paro edeshe val keu nei. ekojonocturtho shrenir pode cakurir thelay britishe fonokorte holo bojhen.
fear,"apni jodi british haikmishne imeil na korten ebong ektha jodi tader na bolten tahole tara apnar sathe ki dhoroner acoron korto bolte paren,etai Bangladesh sobar british haikmishne meil korar eiveleti nei bujhte hobe guru"
fear,"apni haikmishne meil korar karne eta beshidur gorayni, onjthay apnake sorkari kaje badha prdaner mamla dit, rimande nit.eta Bangladesh briten noy."
fear,british haikmishne ekta imeil korar karne traffic bokso theke jibonto ber hoyechen noyto apnar lash paowa jaito burigongga nodite Bangladesh police police nare bhai  er ekta atongker nam haynar dol ar eder moddhe kon parthokjo nei
fear,bhai  kotha hocche manush protibad korte voy pay karon Bangladesh emon ekta desh jekhane protibad korte gele nijer jibon jhukir moddhe pore jay.
fear,asle Bangladesh theke apnio parten na erokom protibad korte ॥gum kore dit .khali british nagrik dekhe ar imeil korechen shune voy peyeche .
fear,"bhai  apni kajta korechen oboshji apnake ovinondon ebong apni eta korte parchen, karon apni british sitijen. ebong taderke bolechen-o apni brtish hai komishne imeil korechen rigarding dis metar. tai apnar apjayon ta emon chil tothapi hajar bar kete porte caoyar por ebong apnake laiveo thret korchil, apnar namey mamla dib. bujhte partachen beparta, menggo admi hile beparta ki ghotait se?? Bangladesh ekta pocon dhore jaoya mangospindo jar coturdike pukar dol kilbil korche."
fear,police amar garite mere boskai falaiche taropor tan diye choley gel. ami shudhu takiye dekhlam
fear,"onek somoy pulisher gari said deyar dorkar ache, karon onek somoy joruri kaj thake, asami dhorar jonjo jete hoy khub taratari"
fear,bhai  apnake onek dhonjbad protibad korar jonjo. kintu apni protibad korte perechen karon vaiya apni ekjon british sitijen. ar ejonjo ora apnar sathe kichu korte pare nai.kintu amader deshe bosbas kore pulisher biruddhe protibad korle ulto amaderke lokape dhukiye dibe notuba ulto amader jorimana korbe.
fear,"dhonjbad bhai  protibad korar jonjo, kintu jodi amra sadharon manush protibad korte cai tahole bhai  amader obostha khub kharap kore felbe"
fear,"vaiya ekta rikuyeshto chil je onno desher nagrik kota paoyar por ki ki subidha bangladeshe paowa jay ,, ei vidio ta caoyar karon holo amar kache mone hoiche je apni jokhon bolchen je apni british nagrik tar por se ektu hile o voy paiche,,, rikuyeshto rilo vaiya vidio deyar jonjo opekkhay thakbo😇😇😇😇"
fear,"apni british sitijen bolar poreo apnake dijital ekte mamlar humki diyeche,apnar jaygay desher sadharon nagrik hole tokhon ki obostha hoto sheta ki onudhabon korte perechen ?"
fear,apnar emon sahsiktar sathe prtibader jonjo sadhubad janai. kintu bhai  somossha hol apni hoyto bahirer kantrir sitijen dekhe ora na parte apnake khotipuron dite ceyeche. kintu shudhumatro bangladeshi kon nagrik hole tar sathe eder acoron aro kharap hoto ar takei borong aro jel-jrimanar voy dekhiye era taka nit
fear,bhai  shorirer rokto gorom hoye gechil tar kothar stail dekhe. ami samne thakle amar domok et jore asot je shalay voy pait.
fear,"tomar kopale ami lekha achi to? kothatir moddhe lukiye ache priy manush ke haranor voy,,,,,,,,,,ken jani cokhe pani choley aslo"
fear,eijonjo prtishtit hoyar age prem korte nai prem na tikar canso 90% tai valo cakri kore rileshon kora ucit
fear,"shrire kata diye uthlo,,or kotha aj vishon mone porche, na jani amadero kondin evabe dekha hoye jay 🙂"
fear,natoktar prti ta sekendo shorir ke kapiye dice thor thor kore. citkar kore kanna korte icche korcilo. bastob jibner sathe puroi mil diye gelo ei 14 minute er natok ta.
fear,ei voy tai tariye niye beray . jodi kokhono dekha hoye jay tomar sathe . ki kore samlabo nijeke . valo theko tumio .
fear,natoktar ordhvag amar bortman . tobe janina vobishjot ta kemon hobe. tobe allahor upor vorsa rakhi inshallah amader valbasata jen biyer madhjme pobitro hoye jay.
fear,"o ekhno bekar tarojonje carobochor dhore opekkha korchi ami,kobe eta cakri ba jekono ekta kaj hobe shei ashate,bari thekeo meneo niyeche kintu kichu ekta na hole ki kore ekjon baba tar ekta matro meyeke tar priy manusher hatey tule debe,tarao opekkha korche cheletar kono ekta kajer bjostta hok holei biye diye debe kintu ar kotdin?meyer boys to barche tai bari theke prai bole ki re kobe ki hobe?porikkha diyechil rejalto beriyeche? majhe majhe tader proshner uttor debar moton kichu khujei paina ami,din jay ar khub voy shesh porjonto amader valobasar joy hobe to? janina shesh porjonto hoyto amaderkeo eidintai dekhte hobe💔🙂."
fear,“jibon jekhane jemon- etai to bastobta. eri nam jibon.” etuku bolte parlei hoyto sob mite jet. kintu kuc ‍kuc to hota hjay na?
fear,"sotjii to meyeder kon otit thakte nei,,,,, majhkhane priy manushke hariye felte hoy cirkaler jonjo."
fear,jibner sob otit eksathe mone porlo 14 minite. onakangkkhit abar dekha hoyate amar jibon abar ulotpalot hoye geche.
fear,"jibne emon kichu kichu poristhiti toiri hoy,sei somoyta te nijeke baciye rakhar ekta boro cjalenjo hoye pore."
fear,"jokhon ei dhoroner natok gulo dekhi,jibner kahinir sathe jokhon mile jay, tokhon sotti shei priy manush take abaro vishon mone pore."
fear,"17/09/21 somoy 6:35 natok ta dekhtechi,,,natok tar moto  hoyto amar jibne o hobe...khub shrighi amar gof er biye hoye jabe."
fear,"ki emon khoti hoto, jodi sob niyom vengge prithibite je jake cay se take peto!??"
fear,"aj golpta dekhe ja onuvob korchi,5 mas age dekhe tar kichui onuvob hoyni.kar vagje ke ache, ta Allah thik kore rekhechen."
fear,"shei cena gondho, cena sporsho hothati hariye jay bastobtar vire. caileo choya jay na,gondhe matalo howa jay na, shedin bolaro kichu thake na......"
fear,onek din pore hotat kore priy manush er sathe dekha hole💔💔💔 buk ta kepe uthe aslei
fear,manusher choley jabar podjatra hoy kkhin ! keu ekjon hothat onuposthit hoye gele manush prothome bujhte pare na. shudhu hothat ekdin mone hobe manushti nei. ken nei keu jane na!
fear,ami prothom prem korchi apnader komento dekhe amar voy lagche eta shesh kothay giye darabe
fear,"janina, amar o eirokom obostha hobe kina.take khubi valobasi,seo amake khub valobase.tar poribar mene nibe kina janina.ei niyei ami sobosomoy voye thaki.take ami harate cai na.amar priy ke jen pai allahor kache doya kori."
fear,"prothom prem othoba ekso er sathe punray abar dekha hoye gele kotha bola thik na,tahle bibahit jibne vata neme ase."
fear,"natok ta dekhar por buker bam pashtay nara diye gelo. prokito premer orthi holo na paoya,,, karo sathe prem kore na pelei to bojha jay premer ki mormo,,,,"
fear,"manush aj mara gele kal 2 din,,taka poysa sob pore thakbe e kotha gulo khubi sohoj,,,,kintu ei takar songokter jonji manush tar priyojon ke dhore rakhte pare na,,,pare na tar iccha, caoya paowa ke moner moto  kore purnta ene dite!!!!!!"
fear,"samiya emon ekti nam bollen vai. kolijar vetre kepe uthol, janina jibne kon din ami samiyar dekha pab ki na, jekhane i thako khub valo thek. samiya namta shunle dom bondho hoye ase"
fear,"bekarder jibne valobasa orthhin e somaje, janina amar jibner shesh porinti ki emon hobe naki valo kichu hobe."
fear,"ganta shunle osomvob dhoroner onuvuti kaj kore, rokto gorom korar moto  gan. joy bangla ❤️"
fear,"50 biliyner unnoyon kore 200 biliyon rin. podma setu o metrorele je bajet ba khoroch dekhano hoyeche, se bajete 4ta podma setu ba metrorel hoto."
fear,joy bangla diye gan diye joyar tule kon lav nei. desh take lutepute khacche sheta tule dhoren. telbaji bad diye desh take sboiracari shasok vot dakat sorkarer hat theke amader priy Bangladesh take hefajot korun
